symbol,name,ann_date,period,period_end,holders,holders_prev,holders_chg_pct,avg_hold_value
002305,*ST南置,2022-04-23,20211231,2021-12-31,55513,57475,-3.413658112223,64666.4140633726
002297,博云新材,2022-04-23,20211231,2021-12-31,66425,57740,15.041565639072,87400.1026190441
002279,久其软件,2022-04-23,20211231,2021-12-31,49204,50657,-2.868310401327,68160.8550329242
002236,大华股份,2022-04-23,20211231,2021-12-31,101625,107122,-5.131532271616,692115.215480443
002223,鱼跃医疗,2022-04-23,20211231,2021-12-31,63105,60000,5.175,600485.348485857
002222,福晶科技,2022-04-23,20211231,2021-12-31,51324,54583,-5.970723485334,157676.233341127
002214,*ST大立,2022-04-23,20211231,2021-12-31,36770,31378,17.184014277519,321701.300976339
002186,全聚德,2022-04-23,20211231,2021-12-31,24303,23515,3.351052519668,122989.578403901
002144,宏达高科,2022-04-23,20211231,2021-12-31,17619,17487,0.754846457368,101629.173542199
002112,三变科技,2022-04-23,20211231,2021-12-31,21637,22875,-5.412021857924,75470.7214493691
002105,信隆健康,2022-04-23,20211231,2021-12-31,20806,20754,0.250554110051,176935.259059887
002099,海翔药业,2022-04-23,20211231,2021-12-31,34259,34666,-1.174061039635,389334.589004933
002093,国脉科技,2022-04-23,20211231,2021-12-31,62784,63235,-0.713212619594,105750.270769623
002091,江苏国泰,2022-04-23,20211231,2021-12-31,52213,53787,-2.926357670069,411149.665610863
002062,宏润建设,2022-04-23,20211231,2021-12-31,37771,38490,-1.868017666926,118507.585184401
000989,九芝堂,2022-04-23,20211231,2021-12-31,38430,48452,-20.684388673326,245672.313373927
000912,泸天化,2022-04-23,20211231,2021-12-31,61704,58502,5.47331715155,159076.883184234
000890,法尔胜,2022-04-23,20211231,2021-12-31,23282,22720,2.473591549296,81623.2701245598
000825,太钢不锈,2022-04-23,20211231,2021-12-31,192139,200767,-4.297519014579,208711.32088665
000823,超声电子,2022-04-23,20211231,2021-12-31,41594,50530,-17.684543835345,175836.892957638
000682,东方电子,2022-04-23,20211231,2021-12-31,85892,90159,-4.732749919587,132212.054082918
000419,通程控股,2022-04-23,20211231,2021-12-31,21402,21827,-1.947129701746,116325.977006822
000151,中成股份,2022-04-23,20211231,2021-12-31,28022,26215,6.893000190731,102456.102179716
920799,艾融软件,2022-04-22,20211231,2021-12-31,7686,7597,1.171515071739,284798.573705438
920670,数字人,2022-04-22,20211231,2021-12-31,6580,7393,-10.996888949006,274634.0
920641,格利尔,2022-04-22,20211231,2021-12-31,149,91,63.736263736264,
920541,铁大科技,2022-04-22,20211231,2021-12-31,58,56,3.571428571429,
920523,德瑞锂电,2022-04-22,20211231,2021-12-31,12582,8601,46.28531566097,177438.111945637
920370,新安洁,2022-04-22,20211231,2021-12-31,16537,16744,-1.236263736264,94456.5519743605
920239,长虹能源,2022-04-22,20211231,2021-12-31,6259,5905,5.994919559695,1714880.47936571
920039,国义招标,2022-04-22,20211231,2021-12-31,4952,5384,-8.023774145617,275832.310177706
688696,极米科技,2022-04-22,20211231,2021-12-31,5201,7182,-27.582846003899,5306671.79388579
688655,迅捷兴,2022-04-22,20211231,2021-12-31,7161,8009,-10.588088400549,340506.800726156
688456,有研粉材,2022-04-22,20211231,2021-12-31,7599,7895,-3.749208359721,389321.805500724
688378,奥来德,2022-04-22,20211231,2021-12-31,6593,4492,46.772039180766,888555.994236311
688377,迪威尔,2022-04-22,20211231,2021-12-31,9903,11115,-10.904183535763,365823.777643138
688359,三孚新科,2022-04-22,20211231,2021-12-31,3123,3571,-12.545505460655,1731437.33589497
688338,赛科希德,2022-04-22,20211231,2021-12-31,8446,8086,4.452139500371,431440.947193938
688317,之江生物,2022-04-22,20211231,2021-12-31,16726,17432,-4.050022946306,601131.928374985
688280,精进电动,2022-04-22,20211231,2021-12-31,18015,18044,-0.160718244292,499632.551859562
688262,国芯科技,2022-04-22,20211231,2021-12-31,49152,34,144464.705882353,
688261,东微半导,2022-04-22,20211231,2021-12-31,20,20,0.0,
688248,南网科技,2022-04-22,20211231,2021-12-31,19800,50813,-61.033593765375,658816.666666667
688212,澳华内镜,2022-04-22,20211231,2021-12-31,6440,27369,-76.469728524974,782026.677018634
688198,佰仁医疗,2022-04-22,20211231,2021-12-31,2995,2934,2.079072937969,8188401.24353923
688195,腾景科技,2022-04-22,20211231,2021-12-31,5838,6825,-14.461538461539,719645.083932854
688173,希荻微,2022-04-22,20211231,2021-12-31,43,43,0.0,
688169,石头科技,2022-04-22,20211231,2021-12-31,7074,7793,-9.226228666752,7677909.24936387
688138,清溢光电,2022-04-22,20211231,2021-12-31,11351,11537,-1.612204212534,451757.202008634
688131,皓元医药,2022-04-22,20211231,2021-12-31,6457,5589,15.530506351762,2863151.66497754
688127,蓝特光学,2022-04-22,20211231,2021-12-31,9200,8337,10.35144536404,1006674.625
688105,诺唯赞,2022-04-22,20211231,2021-12-31,6036,25037,-75.891680313137,7024695.16235918
688079,美迪凯,2022-04-22,20211231,2021-12-31,12411,12684,-2.152317880795,474382.403495286
688038,中科通达,2022-04-22,20211231,2021-12-31,7540,8436,-10.621147463253,294946.375862069
605366,宏柏新材,2022-04-22,20211231,2021-12-31,25451,27584,-7.73274361949,173102.825036344
605296,神农集团,2022-04-22,20211231,2021-12-31,30200,32532,-7.168326570761,534212.96270596
605268,王力安防,2022-04-22,20211231,2021-12-31,19995,20445,-2.201027146001,279763.940985246
605183,确成股份,2022-04-22,20211231,2021-12-31,16479,15532,6.09708987896,497942.971964318
605178,时空科技,2022-04-22,20211231,2021-12-31,10948,8781,24.678282655734,312042.388746803
605158,华达新材,2022-04-22,20211231,2021-12-31,24017,24445,-1.750869298425,163538.560186535
605128,上海沿浦,2022-04-22,20211231,2021-12-31,6233,4312,44.550092764379,573720.519813894
603999,读者传媒,2022-04-22,20211231,2021-12-31,26780,26912,-0.490487514863,117867.064973861
603969,银龙股份,2022-04-22,20211231,2021-12-31,37356,41389,-9.744134915074,99733.1084698576
603948,建业股份,2022-04-22,20211231,2021-12-31,12375,9412,31.481087972801,360727.272727273
603931,格林达,2022-04-22,20211231,2021-12-31,14064,12889,9.116300721546,334462.18003413
603871,嘉友国际,2022-04-22,20211231,2021-12-31,7811,8527,-8.396857042336,844038.233670465
603867,新化股份,2022-04-22,20211231,2021-12-31,10827,15972,-32.212622088655,481423.193313014
603856,东宏股份,2022-04-22,20211231,2021-12-31,14651,16776,-12.666905102527,223673.429800014
603816,顾家家居,2022-04-22,20211231,2021-12-31,10723,13365,-19.768050879162,4549559.72218596
603786,科博达,2022-04-22,20211231,2021-12-31,6862,10451,-34.341211367333,4682021.27659574
603728,鸣志电器,2022-04-22,20211231,2021-12-31,15026,12703,18.287018814453,662991.624517503
603701,德宏股份,2022-04-22,20211231,2021-12-31,24802,19127,29.670099858838,104430.950685832
603698,航天工程,2022-04-22,20211231,2021-12-31,29505,33353,-11.537193056097,333529.110320285
603637,镇海股份,2022-04-22,20211231,2021-12-31,24423,10049,143.039108368992,100771.877627646
603619,中曼石油,2022-04-22,20211231,2021-12-31,27168,23998,13.20943411951,220700.879674617
603605,珀莱雅,2022-04-22,20211231,2021-12-31,11722,13645,-14.093074386222,3572119.60565262
603579,荣泰健康,2022-04-22,20211231,2021-12-31,11071,11224,-1.363150392017,421616.152333123
603507,振江股份,2022-04-22,20211231,2021-12-31,12484,12476,0.064123116383,411592.779557834
603500,祥和实业,2022-04-22,20211231,2021-12-31,10768,10743,0.232709671414,205916.181953938
603439,三力制药,2022-04-22,20211231,2021-12-31,32154,30053,6.990982597411,201636.056741929
603379,三美股份,2022-04-22,20211231,2021-12-31,31429,24831,26.571624179453,442480.271814566
603348,文灿股份,2022-04-22,20211231,2021-12-31,9300,14292,-34.928631402183,1646604.6429871
603309,维力医疗,2022-04-22,20211231,2021-12-31,15070,18906,-20.289855072464,277093.278035833
603223,恒通股份,2022-04-22,20211231,2021-12-31,6867,6973,-1.520149146709,1417981.65137615
603213,镇洋发展,2022-04-22,20211231,2021-12-31,41821,72323,-42.174688549977,240787.355634729
603177,德创环保,2022-04-22,20211231,2021-12-31,7914,8880,-10.878378378378,384397.270659591
603113,金能科技,2022-04-22,20211231,2021-12-31,49528,48911,1.261474923841,281409.960511226
603089,正裕工业,2022-04-22,20211231,2021-12-31,11680,9986,16.963749248949,177352.153820206
603067,振华股份,2022-04-22,20211231,2021-12-31,22687,18793,20.720481030171,247406.641364658
603066,音飞储存,2022-04-22,20211231,2021-12-31,16393,16511,-0.714675065108,161788.542548649
601360,三六零,2022-04-22,20211231,2021-12-31,200051,193569,3.348676699265,454329.24537163
601311,骆驼股份,2022-04-22,20211231,2021-12-31,46370,59316,-21.825477105671,387844.079985767
601229,上海银行,2022-04-22,20211231,2021-12-31,129933,125819,3.269776424864,779581.187789784
601226,华电科工,2022-04-22,20211231,2021-12-31,47782,36732,30.082761624741,165592.227198527
600983,惠而浦,2022-04-22,20211231,2021-12-31,17182,19578,-12.238226580856,379606.325806076
600901,江苏金租,2022-04-22,20211231,2021-12-31,93485,102713,-8.984257104748,162614.840210943
600831,广电网络,2022-04-22,20211231,2021-12-31,59945,63121,-5.03160596315,73365.7617310868
600758,辽宁能源,2022-04-22,20211231,2021-12-31,55638,57015,-2.415153906867,90291.9964269025
600739,辽宁成大,2022-04-22,20211231,2021-12-31,74273,64393,15.343282654947,402029.480542324
600693,东百集团,2022-04-22,20211231,2021-12-31,16703,16167,3.315395558854,217257.124942825
600572,康恩贝,2022-04-22,20211231,2021-12-31,113839,114743,-0.787847624692,112880.353789123
600551,时代出版,2022-04-22,20211231,2021-12-31,15073,14792,1.89967550027,267460.200963312
600497,驰宏锌锗,2022-04-22,20211231,2021-12-31,189658,183888,3.137779517967,133954.512460956
600461,洪城环境,2022-04-22,20211231,2021-12-31,20124,19031,5.743260995218,385887.642976049
600429,三元股份,2022-04-22,20211231,2021-12-31,35868,27908,28.522287516124,250928.965380283
600367,红星发展,2022-04-22,20211231,2021-12-31,37790,35191,7.385411042596,144174.015030431
600356,恒丰纸业,2022-04-22,20211231,2021-12-31,18209,16907,7.700952268291,127964.454302817
600328,中盐化工,2022-04-22,20211231,2021-12-31,90099,56969,58.154434868086,174422.312730663
600241,时代万恒,2022-04-22,20211231,2021-12-31,12071,9981,20.939785592626,228936.861887996
600230,沧州大化,2022-04-22,20211231,2021-12-31,41718,44335,-5.902785609564,142883.439773719
600201,生物股份,2022-04-22,20211231,2021-12-31,58428,60708,-3.755682941293,315146.961052064
600163,中闽能源,2022-04-22,20211231,2021-12-31,71202,71437,-0.32896118258,234393.362182383
600160,巨化股份,2022-04-22,20211231,2021-12-31,90566,85021,6.521918114348,384843.33972694
600131,国网信通,2022-04-22,20211231,2021-12-31,28174,36404,-22.607405779585,927073.570895152
600080,ST金花,2022-04-22,20211231,2021-12-31,21629,20358,6.243245898418,147209.558049378
600075,新疆天业,2022-04-22,20211231,2021-12-31,103311,75576,36.698158145443,135074.156663472
600053,*ST九鼎,2022-04-22,20211231,2021-12-31,19292,20587,-6.290377422645,350796.801161103
301186,超达装备,2022-04-22,20211231,2021-12-31,19741,36396,-45.76052313441,165265.466717998
301185,鸥玛软件,2022-04-22,20211231,2021-12-31,29473,30436,-3.164016296491,139035.188002579
301177,迪阿股份,2022-04-22,20211231,2021-12-31,23711,33674,-29.586624695611,2147242.7480916
301169,零点有数,2022-04-22,20211231,2021-12-31,12312,36115,-65.908902118233,230237.87619883
301133,金钟股份,2022-04-22,20211231,2021-12-31,21793,30545,-28.652807333443,178523.512537053
301098,金埔园林,2022-04-22,20211231,2021-12-31,17953,27600,-34.952898550725,166461.31565755
301092,争光股份,2022-04-22,20211231,2021-12-31,24451,39808,-38.577672829582,211634.15371723
301091,深城交,2022-04-22,20211231,2021-12-31,31726,39577,-19.837279227834,166223.28689403
301089,拓新药业,2022-04-22,20211231,2021-12-31,31253,32169,-2.847461842146,324141.68239849
301085,亚康股份,2022-04-22,20211231,2021-12-31,12585,40005,-68.54143232096,211934.843067143
301083,百胜智能,2022-04-22,20211231,2021-12-31,22394,22641,-1.090941212844,136533.357405109
301072,中捷精工,2022-04-22,20211231,2021-12-31,23383,26870,-12.977298101973,170950.482829406
301061,匠心家居,2022-04-22,20211231,2021-12-31,14153,22518,-37.148059330314,445417.932593796
301025,读客文化,2022-04-22,20211231,2021-12-31,24833,20648,20.268306857807,351154.431603109
300993,玉马科技,2022-04-22,20211231,2021-12-31,7263,17300,-58.017341040462,520519.454770756
300978,东箭科技,2022-04-22,20211231,2021-12-31,14645,14608,0.253285870756,521270.84099283
300966,共同药业,2022-04-22,20211231,2021-12-31,15177,21789,-30.345587222911,311567.670817685
300958,建工修复,2022-04-22,20211231,2021-12-31,13799,16325,-15.473200612557,279234.111007319
300952,恒辉安防,2022-04-22,20211231,2021-12-31,13660,14210,-3.87051372273,248265.525636896
300945,曼卡龙,2022-04-22,20211231,2021-12-31,17562,18534,-5.244415668501,244284.250085412
300943,春晖智控,2022-04-22,20211231,2021-12-31,21903,14910,46.901408450704,287107.994338675
300937,药易购,2022-04-22,20211231,2021-12-31,14832,16661,-10.977732429026,293798.366039644
300933,中辰股份,2022-04-22,20211231,2021-12-31,25938,28877,-10.177650032898,216010.101010101
300922,天秦装备,2022-04-22,20211231,2021-12-31,16324,13507,20.855852520915,249760.548885077
300915,海融科技,2022-04-22,20211231,2021-12-31,9430,8956,5.292541313086,546012.725344645
300906,日月明,2022-04-22,20211231,2021-12-31,12271,11604,5.748017924854,207904.816233396
300888,稳健医疗,2022-04-22,20211231,2021-12-31,34414,34502,-0.255057677816,1021801.90604405
300884,狄耐克,2022-04-22,20211231,2021-12-31,18666,16255,14.83235927407,185342.333654773
300875,捷强装备,2022-04-22,20211231,2021-12-31,15552,14889,4.452951843643,309613.353915895
300850,新强联,2022-04-22,20211231,2021-12-31,17380,13105,32.621136970622,1992023.19430437
300841,康华生物,2022-04-22,20211231,2021-12-31,22960,21763,5.500160823416,833832.752613241
300832,新产业,2022-04-22,20211231,2021-12-31,24645,23397,5.33401718169,1406059.70802394
300810,中科海讯,2022-04-22,20211231,2021-12-31,16913,16913,0.0,184546.91657305
300809,华辰装备,2022-04-22,20211231,2021-12-31,27581,28339,-2.674759165814,255341.343678619
300802,矩子科技,2022-04-22,20211231,2021-12-31,14651,13096,11.873854612095,439090.730134462
300800,力合科技,2022-04-22,20211231,2021-12-31,10399,14711,-29.311399632928,664374.651408789
300797,钢研纳克,2022-04-22,20211231,2021-12-31,16184,17035,-4.995597299677,268995.798319328
300750,宁德时代,2022-04-22,20211231,2021-12-31,141963,134193,5.790167892513,9654209.23480062
300726,宏达电子,2022-04-22,20211231,2021-12-31,14205,17274,-17.766585620007,2900999.28832805
300718,长盛轴承,2022-04-22,20211231,2021-12-31,10582,9545,10.864326872708,474117.11963712
300716,*ST泉为,2022-04-22,20211231,2021-12-31,10469,13908,-24.726775956284,140928.875728341
300703,创源股份,2022-04-22,20211231,2021-12-31,10802,8866,21.836228287841,192778.312275505
300702,天宇股份,2022-04-22,20211231,2021-12-31,12927,12020,7.545757071547,1301515.86892937
300684,中石科技,2022-04-22,20211231,2021-12-31,22507,25347,-11.204481792717,273852.714141378
300681,英搏尔,2022-04-22,20211231,2021-12-31,6485,7454,-12.999731687685,1207079.23577487
300662,科锐国际,2022-04-22,20211231,2021-12-31,5515,5567,-0.934075803844,2220922.88793291
300644,南京聚隆,2022-04-22,20211231,2021-12-31,13031,13862,-5.994805944308,167209.663111043
300629,新劲刚,2022-04-22,20211231,2021-12-31,20299,20515,-1.052888130636,196566.486569289
300592,华凯易佰,2022-04-22,20211231,2021-12-31,7160,6444,11.111111111111,756056.930882682
300584,海辰药业,2022-04-22,20211231,2021-12-31,8454,7705,9.720960415315,283889.28317956
300580,贝斯特,2022-04-22,20211231,2021-12-31,12873,13977,-7.89869070616,396820.91016857
300566,激智科技,2022-04-22,20211231,2021-12-31,13280,15457,-14.084233680533,560883.787424699
300535,达威股份,2022-04-22,20211231,2021-12-31,9840,10116,-2.728351126928,166700.897222561
300534,陇神戎发,2022-04-22,20211231,2021-12-31,42942,19014,125.844114862733,103983.009640911
300525,博思软件,2022-04-22,20211231,2021-12-31,14502,14887,-2.586148989051,644459.601232933
300503,昊志机电,2022-04-22,20211231,2021-12-31,28155,27600,2.010869565217,139800.982808027
300502,新易盛,2022-04-22,20211231,2021-12-31,47548,63774,-25.442970489541,417843.822251619
300500,启迪设计,2022-04-22,20211231,2021-12-31,22818,20607,10.729363808415,179114.860780086
300479,神思电子,2022-04-22,20211231,2021-12-31,29773,31053,-4.121984993398,107014.771338125
300468,四方精创,2022-04-22,20211231,2021-12-31,38745,38321,1.106442942512,147622.827746032
300467,迅游科技,2022-04-22,20211231,2021-12-31,22911,20480,11.8701171875,147585.416877482
300448,浩云科技,2022-04-22,20211231,2021-12-31,32175,32877,-2.135231316726,149682.342071795
300436,广生堂,2022-04-22,20211231,2021-12-31,22412,13649,64.202505678072,340266.790558629
300415,伊之密,2022-04-22,20211231,2021-12-31,14759,19104,-22.743927973199,675157.824253676
300410,正业科技,2022-04-22,20211231,2021-12-31,26753,29762,-10.110207647336,162003.513919187
300388,节能国祯,2022-04-22,20211231,2021-12-31,25475,25826,-1.35909548517,215381.783960746
300383,光环新网,2022-04-22,20211231,2021-12-31,112075,109300,2.538883806038,238021.662721214
300373,扬杰科技,2022-04-22,20211231,2021-12-31,40075,41000,-2.256097560976,858965.422897567
